らっかせい　小粒種　いり,5,607,26.5,49.4,7.2,19.6,8,0.23,0.1,0.46,0,0,0,7.7,0,22,57,2.19,null,2,770,50,200,390,1.7,3,0.69,null,null,null,null,null
らっかせい　バターピーナッツ,5,609,23.3,53.2,9.5,18.3,11,0.2,0.1,0.48,0,0,0,5.8,0,21,98,2.42,96,120,700,50,190,380,2,3.1,0.64,2.81,1,5,1,68
らっかせい　ピーナッツバター,5,599,20.6,50.4,7.6,24.9,9,0.1,0.09,0.36,0,0,0,12.7,0,20,86,1.87,79,350,650,47,180,370,1.6,2.7,0.65,1.45,1,5,3,92
アーティチョーク　花らい　生,6,39,2.3,0.2,8.7,11.3,13,0.08,0.1,0.08,0,15,0,0.4,2,1.9,81,0.51,null,21,430,52,50,61,0.8,0.2,0.05,0.19,null,null,null,null
アーティチョーク　花らい　ゆで,6,35,2.1,0.1,8.6,10.8,10,0.07,0.08,0.06,0,11,0,0.4,2,1.7,76,0.51,null,12,380,47,46,55,0.7,0.2,0.05,0.15,null,null,null,null
アイスプラント　生,6,5,0.5,0.3,0.8,1.2,2510,0.02,0.05,0.05,null,9,null,0.5,73,0.5,24,0.1,0.7,380,260,18,11,24,0.2,0.2,0.03,0.83,4,0,0,28
あさつき　葉　生,6,34,4.2,0.3,3.3,5.6,1564,0.15,0.16,0.36,0,26,0,2.5,50,1.8,210,0.62,null,4,330,20,16,86,0.7,0.8,0.09,0.4,null,null,null,null
あさつき　葉　ゆで,6,41,4.2,0.3,3.4,7.3,1501,0.17,0.15,0.27,0,27,0,2.5,43,1.7,200,0.55,null,4,330,21,17,85,0.7,0.8,0.09,0.43,null,null,null,null
あしたば　茎葉　生,6,30,3.3,0.1,5.6,6.7,11040,0.1,0.24,0.16,0,41,0,4.3,500,2.2,100,0.92,null,60,540,65,26,65,1,0.6,0.16,1.05,null,null,null,null
あしたば　茎葉　ゆで,6,28,2.9,0.1,5.3,6.6,10840,0.07,0.16,0.1,0,23,0,4.1,380,1.5,75,0.45,null,43,390,58,20,51,0.5,0.3,0.13,0.92,null,null,null,null
アスパラガス　若茎　生,6,21,2.6,0.2,1.8,3.9,795,0.14,0.15,0.12,0,15,0,1.7,43,1.4,190,0.59,1.8,2,270,19,9,60,0.7,0.5,0.1,0.19,1,0,0,2
アスパラガス　若茎　ゆで,6,25,2.6,0.1,2.1,4.6,770,0.14,0.14,0.08,0,16,0,1.7,46,1.5,180,0.54,null,2,260,19,12,61,0.6,0.6,0.13,0.23,null,null,null,null
アスパラガス　若茎　油いため,6,54,2.9,3.9,2.1,4.1,796,0.15,0.17,0.11,0,14,0,1.3,48,1.7,220,0.58,null,3,310,21,10,66,0.7,0.5,0.11,0.22,null,null,null,null
アスパラガス　水煮缶詰,6,24,2.4,0.1,1.7,4.3,15,0.07,0.06,0.02,0,11,0,0.4,4,1.6,15,0.12,null,350,170,21,7,41,0.9,0.3,0.07,0.05,null,null,null,null
アロエ　葉　生,6,3,0,0.1,0.4,0.7,2,0,0,0.01,0,1,0,0,0,0,4,0.06,null,8,43,56,4,2,0,0,0,0.02,null,null,null,null
いんげんまめ　さやいんげん　若ざや　生,6,23,1.8,0.1,2.4,5.1,1299,0.06,0.11,0.07,0,8,0,0.6,60,0.9,50,0.17,4.5,1,260,50,23,41,0.7,0.3,0.06,0.33,0,0,0,18
いんげんまめ　さやいんげん　若ざや　ゆで,6,24,1.8,0.2,3.9,5.5,1278,0.06,0.1,0.07,0,6,0,0.6,51,0.8,53,0.16,4.2,1,270,53,22,43,0.7,0.3,0.06,0.34,0,0,0,20
（うど類）　うど　茎　生,6,19,0.8,0.1,1.4,4.3,0,0.02,0.01,0.04,0,4,0,0.2,2,0.7,19,0.12,0.5,0,220,7,9,25,0.2,0.1,0.05,0.04,0,0,0,0
（うど類）　うど　茎　水さらし,6,13,0.6,0,1.6,3.4,0,0.01,0.02,0.03,0,3,0,0.1,2,0.6,19,0.08,null,0,200,6,8,23,0.1,0.1,0.04,0.03,null,null,null,null
（うど類）　やまうど　茎　生,6,19,1.1,0.1,1.8,4.3,4,0.03,0.02,0.05,0,5,0,0.2,3,0.8,20,0.13,null,1,270,11,13,31,0.3,0.2,0.06,0.09,null,null,null,null
うるい　葉　生,6,19,1.9,0.4,3.3,4,4031,0.09,0.12,0.1,0,50,0,1.7,160,1,120,0.31,3.1,1,390,40,14,52,0.5,0.5,0.09,0.79,1,1,0,4
えだまめ　生,6,125,11.7,6.2,5,8.8,571,0.31,0.15,0.15,0,27,0,9.9,30,4.2,320,0.53,11,1,590,58,62,170,2.7,1.4,0.41,0.71,0,1,1,240
えだまめ　ゆで,6,118,11.5,6.1,4.6,8.9,630,0.24,0.13,0.08,0,15,0,8.6,33,3.5,260,0.45,null,2,490,76,72,170,2.5,1.3,0.36,0.74,null,null,null,null
えだまめ　冷凍,6,143,13,7.6,7.3,10.6,391,0.28,0.13,0.14,0,27,0,13.4,28,4.5,310,0.51,9.2,5,650,76,76,190,2.5,1.4,0.42,1.12,2,2,0,190
エンダイブ　葉　生,6,14,1.2,0.2,2.2,2.9,3540,0.06,0.08,0.08,0,7,0,1.3,120,0.4,90,0.16,null,35,270,51,19,30,0.6,0.4,0.05,1.1,null,null,null,null
（えんどう類）　トウミョウ　茎葉　生,6,28,3.8,0.4,3.3,4,8540,0.24,0.27,0.19,0,79,0,3.5,280,1.6,91,0.8,null,7,350,34,22,61,1,0.4,0.08,1.11,null,null,null,null
（えんどう類）　トウミョウ　芽ばえ　生,6,27,3.8,0.4,2.2,3.2,6369,0.17,0.21,0.15,0,43,0,1.6,210,1.3,120,0.39,null,1,130,7,13,47,0.8,0.5,0.1,0.23,null,null,null,null
（えんどう類）　トウミョウ　芽ばえ　ゆで,6,28,3.6,0.6,3.5,3.8,10025,0.1,0.08,0.07,0,14,0,3.3,300,0.8,51,0.27,null,1,73,8,13,41,0.9,0.3,0.09,0.25,null,null,null,null
（えんどう類）　トウミョウ　芽ばえ　油いため,6,84,5,5.9,3,4.3,9195,0.21,0.26,0.18,0,30,0,6.7,300,1.8,180,0.6,null,2,170,8,17,62,1,0.6,0.13,0.29,null,null,null,null
（えんどう類）　さやえんどう　若ざや　生,6,38,3.1,0.2,3,7.5,1171,0.15,0.11,0.08,0,60,0,0.9,47,1.2,73,0.56,5.1,1,200,35,24,63,0.9,0.6,0.1,0.4,0,0,0,24
（えんどう類）　さやえんどう　若ざや　ゆで,6,36,3.2,0.2,3.1,7,1212,0.14,0.1,0.06,0,44,0,0.9,40,1,56,0.47,null,1,160,36,23,61,0.8,0.6,0.09,0.39,null,null,null,null
（えんどう類）　スナップえんどう　若ざや　生,6,47,2.9,0.1,2.5,9.9,840,0.13,0.09,0.09,0,43,0,0.5,33,1.1,53,0.22,null,1,160,32,21,62,0.6,0.4,0.08,0.22,null,null,null,null
（えんどう類）　グリンピース　生,6,76,6.9,0.4,7.7,15.3,882,0.39,0.16,0.15,0,19,0,2.7,27,3.7,76,0.63,6.3,1,340,23,37,120,1.7,1.2,0.19,0.48,0,1,0,65
（えんどう類）　グリンピース　ゆで,6,99,8.3,0.2,8.6,18.5,919,0.29,0.14,0.09,0,16,0,3.2,31,3.3,70,0.54,null,3,340,32,39,80,2.2,1.2,0.19,0.68,null,null,null,null
（えんどう類）　グリンピース　冷凍,6,80,5.8,0.7,9.3,17.1,925,0.29,0.11,0.09,0,20,0,1.6,27,3,77,0.39,5.3,9,240,27,31,110,1.6,1,0.17,0.38,0,1,1,77
（えんどう類）　グリンピース　冷凍　ゆで,6,82,6.2,0.7,10.3,17.8,1051,0.27,0.09,0.08,0,13,0,1.7,29,2.9,68,0.36,5.2,8,210,29,32,110,1.7,1,0.16,0.39,0,1,1,60
（えんどう類）　グリンピース　冷凍　油いため,6,114,6.3,4.6,9.3,18.2,989,0.31,0.12,0.09,0,16,0,3.9,34,3.1,81,0.48,5.8,10,260,28,33,110,1.7,1,0.18,0.41,0,1,1,74
（えんどう類）　グリンピース　水煮缶詰,6,82,3.6,0.4,6.9,19.7,417,0.04,0.04,0.02,0,0,0,0,19,1.7,10,0.69,null,330,37,33,18,82,1.8,0.6,0.15,0.3,null,null,null,null
おおさかしろな　葉　生,6,12,1.4,0.2,1.8,2.2,2710,0.06,0.18,0.13,0,28,0,1.2,190,0.9,150,0.24,null,22,400,150,21,52,1.2,0.5,0.06,0.29,null,null,null,null
おおさかしろな　葉　ゆで,6,16,1.6,0.3,2.2,3.1,3130,0.03,0.09,0.07,0,24,0,2,240,0.6,86,0.12,null,20,240,140,15,46,1,0.5,0.05,0.29,null,null,null,null
おおさかしろな　塩漬,6,19,1.3,0.3,3.1,4.5,2710,0.06,0.15,0.16,0,38,0,1.7,340,0.9,88,0.23,null,620,380,130,21,52,0.7,0.6,0.06,0.26,null,null,null,null
おかひじき　茎葉　生,6,16,1.4,0.2,2.5,3.4,6880,0.06,0.13,0.04,0,21,0,0,310,0.7,93,0.22,null,56,680,150,51,40,1.3,0.6,0.1,0.66,null,null,null,null
おかひじき　茎葉　ゆで,6,16,1.2,0.1,2.7,3.8,6660,0.04,0.1,0.03,0,15,0,0,360,0.6,85,0.22,null,66,510,150,48,34,0.9,0.6,0.1,0.59,null,null,null,null
オクラ　果実　生,6,26,2.1,0.2,5,6.6,1087,0.09,0.09,0.1,0,11,0,1.4,66,1.2,110,0.42,6.6,4,280,92,51,58,0.5,0.6,0.13,0.48,0,0,0,6
オクラ　果実　ゆで,6,25,2.1,0.1,5.4,7.6,1104,0.09,0.09,0.08,0,7,0,1.3,66,1.2,110,0.42,6.5,4,280,90,51,56,0.5,0.5,0.11,0.48,0,0,0,8
かぶ　葉　生,6,20,2.3,0.1,2.9,3.9,5871,0.08,0.16,0.16,0,82,0,3.3,340,1.7,110,0.36,2.7,24,330,250,25,42,2.1,0.3,0.1,0.64,6,3,2,16
かぶ　葉　ゆで,6,20,2.3,0.1,3.7,4.4,6716,0.02,0.05,0.14,0,47,0,3.5,370,1,66,0.24,null,18,180,190,14,47,1.5,0.2,0.08,0.41,null,null,null,null
かぶ　根　皮つき　生,6,18,0.7,0.1,1.5,4.6,0,0.03,0.03,0.08,0,19,0,0,0,0.8,48,0.25,null,5,280,24,8,28,0.3,0.1,0.03,0.06,null,null,null,null
かぶ　根　皮つき　ゆで,6,18,0.7,0.1,1.8,4.7,0,0.03,0.03,0.05,0,16,0,0,0,0.8,49,0.22,null,6,310,28,10,32,0.3,0.1,0.03,0.07,null,null,null,null
かぶ　根　皮なし　生,6,19,0.6,0.1,1.4,4.8,0,0.03,0.03,0.07,0,18,0,0,0,0.7,49,0.23,1,5,250,24,8,25,0.2,0.1,0.03,0.05,0,0,0,1
かぶ　根　皮なし　ゆで,6,20,0.6,0.1,1.7,5,0,0.03,0.03,0.06,0,16,0,0,0,0.6,56,0.21,null,4,250,28,9,26,0.2,0.1,0.02,null,null,null,null,null
かぶ　漬物　塩漬　葉,6,27,2.3,0.2,3.6,6,2538,0.07,0.19,1.1,0,44,0,3.1,360,1.8,78,0.49,null,910,290,240,32,46,2.6,0.3,0.06,0.33,null,null,null,null
かぶ　漬物　塩漬　根　皮つき,6,21,1,0.2,1.9,4.9,0,0.02,0.03,0.08,0,19,0,0,0,0.9,48,0.39,null,1100,310,48,11,36,0.3,0.1,0.03,0.05,null,null,null,null
かぶ　漬物　塩漬　根　皮なし,6,19,0.8,0.1,2,4.7,0,0.04,0.03,0.1,0,21,0,0,0,0.3,58,0.25,null,1700,400,33,14,38,0.3,0.2,0.04,0.05,null,null,null,null
かぶ　漬物　ぬかみそ漬　葉,6,35,3.3,0.1,4,7.1,3377,0.31,0.24,0.36,0,49,0,0.2,260,5.4,81,0.73,null,1500,540,280,65,81,2.2,0.4,0.09,0.4,null,null,null,null
かぶ　漬物　ぬかみそ漬　根　皮つき,6,27,1.5,0.1,2,5.9,0,0.25,0.04,0.19,0,28,0,0,0,3.1,74,0.46,null,860,500,57,29,44,0.3,0.2,0.04,0.09,null,null,null,null
かぶ　漬物　ぬかみそ漬　根　皮なし,6,31,1.4,0.1,1.8,6.9,0,0.45,0.05,0.42,0,20,0,0,0,3.4,70,1.11,null,2700,740,26,68,76,0.3,0.2,0.04,null,null,null,null,null
（かぼちゃ類）　日本かぼちゃ　果実　生,6,41,1.6,0.1,2.8,10.9,2972,0.08,0.05,0.15,0,16,0,5.2,26,1.2,80,0.5,1.9,1,420,20,15,55,0.5,0.3,0.08,0.08,0,0,0,1
（かぼちゃ類）　日本かぼちゃ　果実　ゆで,6,55,1.9,0.1,3,13.3,2339,0.06,0.03,0.12,0,16,0,4.3,27,1.1,75,0.5,1.7,1,350,18,15,45,0.5,0.2,0.07,0.08,0,0,null,1
（かぼちゃ類）　西洋かぼちゃ　果実　生,6,78,1.9,0.3,3.5,20.6,5417,0.07,0.08,0.23,0,43,0,5.2,37,1.7,42,0.62,1.9,1,430,22,25,48,0.4,0.3,0.07,0.07,0,0,0,5
（かぼちゃ類）　西洋かぼちゃ　果実　ゆで,6,80,1.6,0.3,4.1,21.3,5318,0.04,0.06,0.18,0,32,0,4.7,31,1.4,38,0.62,1.5,1,340,22,24,37,0.3,0.3,0.07,0.07,0,0,null,6
（かぼちゃ類）　西洋かぼちゃ　果実　焼き,6,105,2.5,0.4,5.3,27.7,11506,0.09,0.12,0.22,0,44,0,8.8,0,2.5,58,0.77,null,0,570,19,31,55,0.6,0.4,0.08,0.17,null,null,null,null
（かぼちゃ類）　西洋かぼちゃ　果実　冷凍,6,75,2.2,0.3,4.2,18.5,7867,0.06,0.09,0.19,0,34,0,5.4,17,1.7,48,0.44,null,3,430,25,26,46,0.5,0.6,0.05,0.14,null,null,null,null
（かぼちゃ類）　そうめんかぼちゃ　果実　生,6,25,0.7,0.1,1.5,6.1,102,0.05,0.01,0.1,0,11,0,0.2,0,0.7,25,0.36,null,1,260,27,16,35,0.3,0.2,0.05,0.09,null,null,null,null
からしな　葉　生,6,26,3.3,0.1,3.7,4.7,5830,0.12,0.27,0.25,0,64,0,0.2,260,2.2,310,0.32,null,60,620,140,21,72,2.2,0.9,0.08,1.02,null,null,null,null
からしな　塩漬,6,36,4,0.1,5,7.2,6250,0.08,0.28,0.27,0,80,0,3.3,270,1.8,210,0.37,null,970,530,150,23,71,1.8,1.1,0.1,0.76,null,null,null,null
カリフラワー　花序　生,6,28,3,0.1,2.9,5.2,38,0.06,0.11,0.23,0,81,0,0.6,17,1.3,94,1.3,8.5,8,410,24,18,68,0.6,0.6,0.05,0.22,0,0,0,4
カリフラワー　花序　ゆで,6,26,2.7,0.1,3.2,5.1,33,0.05,0.05,0.13,0,53,0,0.6,31,0.7,88,0.84,null,8,220,23,13,37,0.7,0.4,0.03,0.17,null,null,null,null
かんぴょう　乾,6,239,6.3,0.2,30.1,68.1,0,0,0.04,0.04,0,0,0,0.4,0,3.2,99,1.75,8,3,1800,250,110,140,2.9,1.8,0.62,1.6,2,2,5,13
かんぴょう　ゆで,6,21,0.7,0,5.3,7.2,0,0,0,0,0,0,0,0.1,0,0.4,7,0,null,1,100,34,10,16,0.3,0.2,0.08,0.14,null,null,null,null
かんぴょう　甘煮,6,146,2.3,0.2,5.5,36.5,0,0.01,null,0.03,0,0,0,0,0,0.4,10,0.07,1.9,1200,90,44,21,34,0.5,0.3,0.05,0.31,8,2,2,8
きく　花びら　生,6,25,1.4,0,3.4,6.5,140,0.1,0.11,0.08,0,11,0,5,11,0.9,73,0.2,null,2,280,22,12,28,0.7,0.3,0.04,0.36,null,null,null,null
きく　花びら　ゆで,6,21,1,0,2.9,5.7,127,0.06,0.07,0.04,0,5,0,4.5,10,0.5,40,0.15,null,1,140,16,9,20,0.5,0.2,0.04,0.24,null,null,null,null
きく　菊のり,6,283,11.6,0.2,29.6,73.5,375,0.73,0.89,0.69,0,10,0,1.2,62,7.2,370,1.5,null,14,2500,160,140,250,11,2.2,0.62,1.34,null,null,null,null
（キャベツ類）　キャベツ　結球葉　生,6,23,1.2,0.1,1.8,5.2,50,0.04,0.03,0.1,0,38,0,0.1,79,0.4,66,0.19,1.5,5,190,42,14,26,0.3,0.1,0.02,0.13,0,0,0,2
（キャベツ類）　キャベツ　結球葉　ゆで,6,19,0.9,0.2,2,4.6,122,0.02,0.01,0.05,0,17,0,0.1,76,0.2,48,0.11,1.2,3,92,40,9,20,0.2,0.1,0.02,0.14,0,0,0,3
（キャベツ類）　キャベツ　結球葉　油いため,6,78,1.6,6,2.2,5.9,164,0.05,0.04,0.15,0,47,0,3,120,0.5,130,0.3,null,6,250,53,17,33,0.4,0.2,0.03,0.19,null,null,null,null
（キャベツ類）　キャベツ　結球葉　カット　常法洗浄,6,15,1.1,0.1,1.9,3.6,25,0.04,0.03,0.08,null,29,null,0.1,67,0.3,52,0.2,1.2,10,150,35,12,22,0.3,0.1,0.02,0.09,0,0,0,3
（キャベツ類）　キャベツ　結球葉　カット　次亜塩素酸洗浄,6,14,1,0.2,2,3.2,23,0.04,0.03,0.08,null,28,null,0.1,62,0.3,58,0.18,1.1,8,140,38,13,21,0.3,0.1,0.02,0.09,0,0,0,2
（キャベツ類）　グリーンボール　結球葉　生,6,20,1.4,0.1,1.6,4.3,229,0.05,0.04,0.13,0,47,0,0.2,79,0.6,53,0.31,null,4,270,58,17,41,0.4,0.2,0.03,0.18,null,null,null,null
（キャベツ類）　レッドキャベツ　結球葉　生,6,30,2,0.1,2.8,6.7,75,0.07,0.03,0.19,0,68,0,0.1,29,0.6,58,0.35,null,4,310,40,13,43,0.5,0.3,0.04,0.2,null,null,null,null
きゅうり　果実　生,6,13,1,0.1,1.1,3,689,0.03,0.03,0.05,0,14,0,0.3,34,0.4,25,0.33,1.4,1,200,26,15,36,0.3,0.2,0.11,0.07,1,1,1,4
きゅうり　漬物　塩漬,6,17,1,0.1,1.3,3.7,444,0.02,0.03,0.06,0,11,0,0.4,46,0.4,28,0.34,null,1000,220,26,15,38,0.2,0.2,0.07,0.07,null,null,null,null
きゅうり　漬物　しょうゆ漬,6,51,3.2,0.4,3.4,10.8,1210,0.03,0.02,0.01,0,8,0,0.7,83,0.6,5,0.12,null,1600,79,39,21,29,1.3,0.2,0.08,0.16,null,null,null,null
きゅうり　漬物　ぬかみそ漬,6,28,1.5,0.1,1.5,6.2,442,0.26,0.05,0.2,0,22,0,0.2,110,1.9,22,0.93,1.2,2100,610,22,48,88,0.3,0.2,0.11,0.14,1,1,1,7
きゅうり　漬物　ピクルス　スイート型,6,70,0.3,0.1,1.7,18.3,110,0,0.01,0.04,0,0,0,0.1,32,0.2,2,0,null,440,18,25,6,16,0.3,0.1,0.04,0,null,null,null,null
きゅうり　漬物　ピクルス　サワー型,6,13,1.4,0,1.4,2.5,29,0.02,0.06,0,0,0,0,0,15,0.3,1,0,null,1000,11,23,24,5,1.2,0.1,0.04,0.2,null,null,null,null
ぎょうじゃにんにく　葉　生,6,35,3.5,0.2,3.3,6.6,4170,0.1,0.16,0.15,0,59,0,0.9,320,1.7,85,0.39,null,2,340,29,22,30,1.4,0.4,0.16,null,null,null,null,null
キンサイ　茎葉　生,6,16,1.1,0.4,2.5,3.5,3773,0.05,0.11,0.08,0,15,0,1.2,180,0.8,47,0.35,null,27,360,140,26,56,0.5,0.5,0.02,0.52,null,null,null,null
キンサイ　茎葉　ゆで,6,15,1.1,0.4,2.9,3.5,3149,0.03,0.06,0.05,0,7,0,1.2,210,0.6,31,0.34,null,27,320,140,24,56,0.5,0.5,0.02,0.42,null,null,null,null
クレソン　茎葉　生,6,13,2.1,0.1,2.5,2.5,5630,0.1,0.2,0.13,0,26,0,1.6,190,1,150,0.3,4,23,330,110,13,57,1.1,0.2,0.05,null,2,2,1,20
くわい　塊茎　生,6,128,6.3,0.1,2.4,26.6,0,0.12,0.07,0.34,0,2,0,0,1,3,140,0.78,7.2,3,600,5,34,150,0.8,2.2,0.71,0.13,1,1,0,4
くわい　塊茎　ゆで,6,129,6.2,0.1,2.8,27.2,0,0.1,0.06,0.3,0,0,0,3.1,1,2.6,120,0.75,null,3,550,5,32,140,0.8,2.1,0.59,0.12,null,null,null,null
ケール　葉　生,6,26,2.1,0.4,3.7,5.6,6053,0.06,0.15,0.16,0,81,0,2.6,210,1.3,120,0.31,4,9,420,220,44,45,0.8,0.3,0.05,0.55,1,4,1,38
コールラビ　球茎　生,6,21,1,0,1.9,5.1,36,0.04,0.05,0.09,0,45,0,0,7,0.3,73,0.2,null,7,240,29,15,29,0.2,0.1,0.02,0.07,null,null,null,null
コールラビ　球茎　ゆで,6,20,1,0,2.3,5.2,31,0.03,0.05,0.06,0,37,0,0,8,0.3,71,0.2,null,7,210,27,14,28,0.2,0.1,0.02,0.07,null,null,null,null
こごみ　若芽　生,6,25,3,0.2,5.2,5.3,2629,0,0.12,0.03,0,27,0,2.1,120,3.5,150,0.6,null,1,350,26,31,69,0.6,0.7,0.26,0.33,null,null,null,null
（ごぼう類）　ごぼう　根　生,6,58,1.8,0.1,5.7,15.4,2,0.05,0.04,0.1,0,3,0,0.6,0,0.6,68,0.23,1.3,18,320,46,54,62,0.7,0.8,0.21,0.18,2,1,1,1
（ごぼう類）　ごぼう　根　ゆで,6,50,1.5,0.2,6.1,13.7,0,0.03,0.02,0.09,0,1,0,0.6,0,0.4,61,0.19,null,11,210,48,40,46,0.7,0.7,0.16,0.16,null,null,null,null
（ごぼう類）　堀川ごぼう　根　生,6,55,3.2,0.2,18.3,19.1,6,0.08,0.06,0.09,0.1,4,null,0.4,0,1.3,49,0.08,2.6,6,540,70,62,130,2.2,0.9,0.22,0.55,2,1,3,6
こまつな　葉　生,6,13,1.5,0.2,1.9,2.4,6488,0.09,0.13,0.12,0,39,0,1,210,1.6,110,0.32,2.9,15,500,170,12,45,2.8,0.2,0.06,0.13,2,1,2,10
こまつな　葉　ゆで,6,14,1.6,0.1,2.4,3,6488,0.04,0.06,0.06,0,21,0,1.6,320,0.9,86,0.23,null,14,140,150,14,46,2.1,0.3,0.07,0.17,null,null,null,null
コリアンダー　葉　生,6,18,1.4,0.4,4.2,4.6,3589,0.09,0.11,0.11,null,40,0,2.1,190,1.5,69,0.52,6.2,4,590,84,16,59,1.4,0.4,0.09,0.39,2,0,2,23
ザーサイ　漬物,6,20,2.5,0.1,4.6,4.6,12,0.04,0.07,0.09,0,0,0,0.3,24,1.1,14,0.35,null,5400,680,140,19,67,2.9,0.4,0.1,0.34,null,null,null,null
さんとうさい　葉　生,6,12,1,0.2,2.2,2.7,2496,0.03,0.07,0.08,0,35,0,0.8,100,0.7,130,0.17,null,9,360,140,14,27,0.7,0.3,0.04,0.16,null,null,null,null
さんとうさい　葉　ゆで,6,14,1.4,0.3,2.5,2.9,3130,0.02,0.05,0.05,0,22,0,0.9,140,0.5,74,0.12,null,9,240,130,13,30,0.6,0.4,0.04,0.2,null,null,null,null
さんとうさい　塩漬,6,18,1.5,0.3,3,4,3540,0.04,0.12,0.1,0,44,0,0,150,0.9,98,0.21,null,910,420,190,17,35,0.6,0.4,0.06,0.16,null,null,null,null
しかくまめ　若ざや　生,6,19,2.4,0.1,3.2,3.8,924,0.09,0.09,0.1,0,16,0,2,63,1.8,29,0.36,null,1,270,80,38,48,0.7,0.3,0.09,0.54,null,null,null,null
（ししとう類）　ししとう　果実　生,6,24,1.9,0.3,3.6,5.7,1104,0.07,0.07,0.39,0,57,0,1.3,51,1.8,33,0.35,4.2,1,340,11,21,34,0.5,0.3,0.1,0.18,0,4,1,4
（ししとう類）　ししとう　果実　油いため,6,51,1.9,3.2,3.6,5.8,1125,0.07,0.07,0.4,0,49,0,1.3,52,1.9,34,0.36,3.7,0,380,15,21,39,0.6,0.3,0.1,0.18,0,4,1,4
（ししとう類）　万願寺とうがらし　果実　生,6,26,1.3,0.3,3.2,6.2,580,0.04,0.03,0.2,0,83,null,0.9,18,1.2,16,0.12,2.4,0,220,11,13,31,0.3,0.2,0.04,0.08,0,0,0,3
しそ　葉　生,6,32,3.9,0.1,7.3,7.5,22880,0.13,0.34,0.19,0,26,0,3.9,690,2.4,110,1,5.1,1,500,230,70,70,1.7,1.3,0.2,2.01,6,1,2,30
しそ　実　生,6,32,3.4,0.1,8.9,8.9,5464,0.09,0.16,0.12,0,5,0,4.8,190,3,72,0.8,null,1,300,100,71,85,1.2,1,0.52,1.35,null,null,null,null
じゅうろくささげ　若ざや　生,6,22,2.5,0.1,4.2,4.8,2436,0.08,0.09,0.11,0,25,0,2.6,120,1.5,150,0.43,9.7,1,200,31,36,54,0.5,0.7,0.12,0.66,1,1,0,74
じゅうろくささげ　若ざや　ゆで,6,28,2.8,0.1,4.5,6.2,2321,0.09,0.09,0.07,0,16,0,1.7,130,1.4,150,0.39,9,1,180,33,32,56,0.5,0.6,0.11,0.63,0,1,0,67
しゅんぎく　葉　生,6,20,2.3,0.3,3.2,3.9,9380,0.1,0.16,0.13,0,19,0,1.8,250,1.5,190,0.23,3.5,73,460,120,26,44,1.7,0.2,0.1,0.4,5,2,2,12
しゅんぎく　葉　ゆで,6,25,2.7,0.5,3.7,4.5,11040,0.05,0.08,0.06,0,5,0,0.1,460,1.2,100,0.13,null,42,270,120,24,44,1.2,0.2,0.12,0.49,null,null,null,null
じゅんさい　若葉　水煮びん詰,6,4,0.4,0,1,1,60,0,0.02,0,0,0,0,0.1,16,0.1,3,0,null,2,2,4,2,5,0,0.2,0.02,0.02,null,null,null,null
（しょうが類）　葉しょうが　根茎　生,6,9,0.5,0.2,1.6,2.1,8,0.02,0.03,0.08,0,3,0,0.5,0,0.4,14,0.07,null,5,310,15,21,21,0.4,0.4,0.05,4.73,null,null,null,null
（しょうが類）　しょうが　根茎　皮なし　生,6,28,0.9,0.3,2.1,6.6,10,0.03,0.02,0.13,0,2,0,0.9,0,0.8,8,0.21,0.7,6,270,12,27,25,0.5,0.1,0.06,5.01,0,1,1,6
（しょうが類）　しょうが　根茎　皮なし　生　おろし,6,58,0.7,0.8,7.4,16,30,0.02,0.02,0.12,0,1,0,2.1,0,0.6,5,0.07,0.5,4,380,39,27,24,0.8,0.2,0.05,5.12,0,0,1,12
（しょうが類）　しょうが　根茎　皮なし　生　おろし汁,6,17,0.4,0.3,0.3,3.5,10,0.02,0.01,0.12,0,1,0,0.7,0,0.6,6,0.04,0.6,3,300,2,19,24,0.2,0.2,0.04,3.16,0,0,0,6
（しょうが類）　しょうが　漬物　酢漬,6,15,0.3,0.2,2.2,3.9,10,0,0.01,0,0,0,0,0.5,0,0.1,1,0,0.2,2200,25,22,6,5,0.2,0,0.02,0.41,0,0,2,0
（しょうが類）　しょうが　漬物　甘酢漬,6,44,0.2,0.4,1.8,10.7,7,0.63,0,0,0,0,0,0.4,0,0.1,1,0,0.2,800,13,39,4,3,0.3,0,0.01,0.37,1,3,2,0
（しょうが類）　新しょうが　根茎　生,6,10,0.3,0.3,1.9,2.7,13,0.01,0.01,0.05,null,2,null,0.8,0,0.3,10,0.05,0.5,3,350,11,15,23,0.5,0.4,0.04,7.65,0,0,1,3
しろうり　果実　生,6,15,0.9,0.1,1.2,3.3,150,0.03,0.03,0.04,0,8,0,0.3,29,0.4,39,0.3,1.3,1,220,35,12,20,0.2,0.2,0.03,0.05,5,0,0,2
しろうり　漬物　塩漬,6,15,1,0.1,2.2,3.7,161,0.03,0.03,0.07,0,10,0,0.3,44,0.2,43,0.3,null,790,220,26,13,24,0.2,0.2,0.04,0.05,null,null,null,null
しろうり　漬物　奈良漬,6,216,4.6,0.2,2.6,40,61,0.03,0.11,0.39,0.1,0,0,0.2,6,1.4,52,0.57,1,1900,97,25,12,79,0.4,0.8,0.07,0.51,1,1,1,81
ずいき　生ずいき　生,6,15,0.5,0,1.6,4.1,229,0.01,0.02,0.03,0,5,0,0.5,9,0.3,14,0.28,null,1,390,80,6,13,0.1,1,0.03,2.24,null,null,null,null
